,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
363234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83634.0,,,,,,,,,,,,
363203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83629.0,,,,,,,,,,,,
363161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83626.0,,,,,,,,,,,,
363660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83687.0,,,,,,,,,,,,
363628,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83686.0,,,,,,,,,,,,
200434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43605.0,,,,,,,,,,,,
363569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83669.0,,,,,,,,,,,,
363507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83660.0,,,,,,,,,,,,
363452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83651.0,,,,,,,,,,,,
200559,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43608.0,,,,,,,,,,,,
363052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83616.0,,,,,,,,,,,,
363015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83607.0,,,,,,,,,,,,
362983,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83605.0,,,,,,,,,,,,
170771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34981.0,,,,,,,,,,,,
203121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44048.0,,,,,,,,,,,,
129445,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29448.0,,,,,,,,,,,,
203331,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44055.0,,,,,,,,,,,,
170734,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34972.0,,,,,,,,,,,,
57013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13063.0,,,,,,,,,,,,
56623,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13033.0,,,,,,,,,,,,
360691,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80827.0,,,,,,,,,,,,
360596,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80728.0,,,,,,,,,,,,
12847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2446.0,,,,,,,,,,,,
366576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84101.0,,,,,,,,,,,,
198418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43341.0,,,,,,,,,,,,
198475,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43343.0,,,,,,,,,,,,
131759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29664.0,,,,,,,,,,,,
364378,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83836.0,,,,,,,,,,,,
199957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43533.0,,,,,,,,,,,,
364320,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83833.0,,,,,,,,,,,,
364251,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83822.0,,,,,,,,,,,,
364007,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83713.0,,,,,,,,,,,,
131087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29624.0,,,,,,,,,,,,
182287,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37828.0,,,,,,,,,,,,
41167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8609.0,,,,,,,,,,,,
138950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30314.0,,,,,,,,,,,,
40950,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8553.0,,,,,,,,,,,,
137918,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30260.0,,,,,,,,,,,,
397561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,92113.0,,,,,,,,,,,,
436566,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97037.0,,,,,,,,,,,,
138330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30288.0,,,,,,,,,,,,
139829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30354.0,,,,,,,,,,,,
179100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36580.0,,,,,,,,,,,,
179465,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36617.0,,,,,,,,,,,,
394771,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,91906.0,,,,,,,,,,,,
178569,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36528.0,,,,,,,,,,,,
177413,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36110.0,,,,,,,,,,,,
436146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97021.0,,,,,,,,,,,,
180507,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37318.0,,,,,,,,,,,,
380086,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89124.0,,,,,,,,,,,,
380015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89122.0,,,,,,,,,,,,
379833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89118.0,,,,,,,,,,,,
140924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30641.0,,,,,,,,,,,,
381311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89447.0,,,,,,,,,,,,
381516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89502.0,,,,,,,,,,,,
381731,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89510.0,,,,,,,,,,,,
454400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98639.0,,,,,,,,,,,,
381218,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89440.0,,,,,,,,,,,,
34019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7723.0,,,,,,,,,,,,
380766,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89403.0,,,,,,,,,,,,
381197,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89439.0,,,,,,,,,,,,
136515,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30171.0,,,,,,,,,,,,
381052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89431.0,,,,,,,,,,,,
136485,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30170.0,,,,,,,,,,,,
136658,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30179.0,,,,,,,,,,,,
377800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86429.0,,,,,,,,,,,,
135611,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30116.0,,,,,,,,,,,,
377440,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86325.0,,,,,,,,,,,,
377315,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86315.0,,,,,,,,,,,,
377477,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86326.0,,,,,,,,,,,,
377722,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86401.0,,,,,,,,,,,,
377604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86335.0,,,,,,,,,,,,
377552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86333.0,,,,,,,,,,,,
377509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86327.0,,,,,,,,,,,,
135761,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30122.0,,,,,,,,,,,,
379144,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89040.0,,,,,,,,,,,,
174803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35647.0,,,,,,,,,,,,
378957,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89021.0,,,,,,,,,,,,
378927,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89015.0,,,,,,,,,,,,
378820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89011.0,,,,,,,,,,,,
378743,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89004.0,,,,,,,,,,,,
378721,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89002.0,,,,,,,,,,,,
44786,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10969.0,,,,,,,,,,,,
384688,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90222.0,,,,,,,,,,,,
44381,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10919.0,,,,,,,,,,,,
185297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,38469.0,,,,,,,,,,,,
140534,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30543.0,,,,,,,,,,,,
187726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39501.0,,,,,,,,,,,,
382067,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89704.0,,,,,,,,,,,,
383967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90057.0,,,,,,,,,,,,
175591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,35776.0,,,,,,,,,,,,
220449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45732.0,,,,,,,,,,,,
165692,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33955.0,,,,,,,,,,,,
332339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75217.0,,,,,,,,,,,,
165208,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33880.0,,,,,,,,,,,,
333121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75241.0,,,,,,,,,,,,
413486,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93925.0,,,,,,,,,,,,
333237,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75246.0,,,,,,,,,,,,
166669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34234.0,,,,,,,,,,,,
411900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93640.0,,,,,,,,,,,,
338677,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76578.0,,,,,,,,,,,,
340583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77053.0,,,,,,,,,,,,
66797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15022.0,,,,,,,,,,,,
451909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98394.0,,,,,,,,,,,,
440896,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97376.0,,,,,,,,,,,,
340247,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77039.0,,,,,,,,,,,,
123119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27891.0,,,,,,,,,,,,
411932,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93643.0,,,,,,,,,,,,
68395,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15144.0,,,,,,,,,,,,
412447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93701.0,,,,,,,,,,,,
68146,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15133.0,,,,,,,,,,,,
68669,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15204.0,,,,,,,,,,,,
412037,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93647.0,,,,,,,,,,,,
338050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76449.0,,,,,,,,,,,,
217936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45334.0,,,,,,,,,,,,
411976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93644.0,,,,,,,,,,,,
412133,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93653.0,,,,,,,,,,,,
145245,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32117.0,,,,,,,,,,,,
145161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32113.0,,,,,,,,,,,,
434128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96732.0,,,,,,,,,,,,
442261,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97453.0,,,,,,,,,,,,
145339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32119.0,,,,,,,,,,,,
73758,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16851.0,,,,,,,,,,,,
325089,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73149.0,,,,,,,,,,,,
325156,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73151.0,,,,,,,,,,,,
73020,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16433.0,,,,,,,,,,,,
145094,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32102.0,,,,,,,,,,,,
145139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32112.0,,,,,,,,,,,,
73289,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16617.0,,,,,,,,,,,,
145119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32110.0,,,,,,,,,,,,
163479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33760.0,,,,,,,,,,,,
145522,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32130.0,,,,,,,,,,,,
145544,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32131.0,,,,,,,,,,,,
228418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46932.0,,,,,,,,,,,,
74780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17051.0,,,,,,,,,,,,
145361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32124.0,,,,,,,,,,,,
164842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33843.0,,,,,,,,,,,,
164909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33850.0,,,,,,,,,,,,
224036,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46166.0,,,,,,,,,,,,
164757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33837.0,,,,,,,,,,,,
165054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33870.0,,,,,,,,,,,,
164962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33859.0,,,,,,,,,,,,
164940,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33853.0,,,,,,,,,,,,
144738,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32065.0,,,,,,,,,,,,
165024,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33868.0,,,,,,,,,,,,
223201,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,46117.0,,,,,,,,,,,,
164406,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33809.0,,,,,,,,,,,,
442062,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97442.0,,,,,,,,,,,,
164450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33810.0,,,,,,,,,,,,
451103,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98361.0,,,,,,,,,,,,
164488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33811.0,,,,,,,,,,,,
164594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33815.0,,,,,,,,,,,,
207740,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44288.0,,,,,,,,,,,,
353316,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79821.0,,,,,,,,,,,,
407976,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93225.0,,,,,,,,,,,,
60048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14028.0,,,,,,,,,,,,
59938,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14008.0,,,,,,,,,,,,
169632,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34734.0,,,,,,,,,,,,
169474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34705.0,,,,,,,,,,,,
353449,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79905.0,,,,,,,,,,,,
61886,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14212.0,,,,,,,,,,,,
408437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93268.0,,,,,,,,,,,,
61794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14207.0,,,,,,,,,,,,
350594,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78655.0,,,,,,,,,,,,
408119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93241.0,,,,,,,,,,,,
456087,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,98943.0,,,,,,,,,,,,
61088,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14103.0,,,,,,,,,,,,
208944,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44430.0,,,,,,,,,,,,
170369,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34797.0,,,,,,,,,,,,
170349,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34788.0,,,,,,,,,,,,
170400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34945.0,,,,,,,,,,,,
58549,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13308.0,,,,,,,,,,,,
170219,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34772.0,,,,,,,,,,,,
129257,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29429.0,,,,,,,,,,,,
358794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80474.0,,,,,,,,,,,,
129304,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29436.0,,,,,,,,,,,,
204276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44099.0,,,,,,,,,,,,
358196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80428.0,,,,,,,,,,,,
170479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34949.0,,,,,,,,,,,,
358302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80436.0,,,,,,,,,,,,
169850,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34746.0,,,,,,,,,,,,
142675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31305.0,,,,,,,,,,,,
169725,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34741.0,,,,,,,,,,,,
59704,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13865.0,,,,,,,,,,,,
355033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80105.0,,,,,,,,,,,,
59633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13849.0,,,,,,,,,,,,
58866,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13407.0,,,,,,,,,,,,
170148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34769.0,,,,,,,,,,,,
169942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34753.0,,,,,,,,,,,,
344329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77465.0,,,,,,,,,,,,
64945,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14590.0,,,,,,,,,,,,
410593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93534.0,,,,,,,,,,,,
434575,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96761.0,,,,,,,,,,,,
65255,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14613.0,,,,,,,,,,,,
410491,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93518.0,,,,,,,,,,,,
410511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93531.0,,,,,,,,,,,,
64802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14572.0,,,,,,,,,,,,
345233,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77518.0,,,,,,,,,,,,
410281,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93461.0,,,,,,,,,,,,
344674,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77486.0,,,,,,,,,,,,
344756,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77489.0,,,,,,,,,,,,
66238,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14843.0,,,,,,,,,,,,
66054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14787.0,,,,,,,,,,,,
341928,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77088.0,,,,,,,,,,,,
66074,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14801.0,,,,,,,,,,,,
341882,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77087.0,,,,,,,,,,,,
167104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34266.0,,,,,,,,,,,,
411215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93609.0,,,,,,,,,,,,
341348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77072.0,,,,,,,,,,,,
410759,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93544.0,,,,,,,,,,,,
343069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77365.0,,,,,,,,,,,,
343013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77358.0,,,,,,,,,,,,
342324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,77099.0,,,,,,,,,,,,
410917,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93553.0,,,,,,,,,,,,
215416,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,45203.0,,,,,,,,,,,,
348264,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78219.0,,,,,,,,,,,,
125796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28582.0,,,,,,,,,,,,
125775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,28578.0,,,,,,,,,,,,
349716,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78559.0,,,,,,,,,,,,
168709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34614.0,,,,,,,,,,,,
168684,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34613.0,,,,,,,,,,,,
349997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78615.0,,,,,,,,,,,,
349785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78582.0,,,,,,,,,,,,
211467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44703.0,,,,,,,,,,,,
210463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44625.0,,,,,,,,,,,,
440348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97346.0,,,,,,,,,,,,
168073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34473.0,,,,,,,,,,,,
409699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,93434.0,,,,,,,,,,,,
167924,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34465.0,,,,,,,,,,,,
64112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14517.0,,,,,,,,,,,,
64092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14516.0,,,,,,,,,,,,
212922,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,44867.0,,,,,,,,,,,,
63965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14510.0,,,,,,,,,,,,
167962,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34470.0,,,,,,,,,,,,
168260,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34481.0,,,,,,,,,,,,
347598,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78123.0,,,,,,,,,,,,
168195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34479.0,,,,,,,,,,,,
168121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34475.0,,,,,,,,,,,,
440327,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97344.0,,,,,,,,,,,,
347124,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78026.0,,,,,,,,,,,,
168157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,34476.0,,,,,,,,,,,,
151842,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32807.0,,,,,,,,,,,,
152414,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32827.0,,,,,,,,,,,,
293802,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,61560.0,,,,,,,,,,,,
152450,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32828.0,,,,,,,,,,,,
424600,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95203.0,,,,,,,,,,,,
108637,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22191.0,,,,,,,,,,,,
150690,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32725.0,,,,,,,,,,,,
283968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,60469.0,,,,,,,,,,,,
149859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32619.0,,,,,,,,,,,,
427662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95469.0,,,,,,,,,,,,
91227,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19555.0,,,,,,,,,,,,
426283,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95388.0,,,,,,,,,,,,
429157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95651.0,,,,,,,,,,,,
255162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50257.0,,,,,,,,,,,,
150077,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32666.0,,,,,,,,,,,,
