,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022
374091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.22,,,,,,,,,,,,,
374069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.52,,,,,,,,,,,,,
374011,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.89,,,,,,,,,,,,,
401675,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.25,,,,,,,,,,,,,
390576,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.78,,,,,,,,,,,,,
374033,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.44,,,,,,,,,,,,,
401629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.28,,,,,,,,,,,,,
153595,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.48,,,,,,,,,,,,,
374121,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-52.19,,,,,,,,,,,,,
374443,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.75,,,,,,,,,,,,,
245357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.89,,,,,,,,,,,,,
401467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.67,,,,,,,,,,,,,
96849,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.78,,,,,,,,,,,,,
401399,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.14,,,,,,,,,,,,,
273041,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17.74,,,,,,,,,,,,,
401433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.77,,,,,,,,,,,,,
374552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.89,,,,,,,,,,,,,
401537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.8,,,,,,,,,,,,,
157784,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.19,,,,,,,,,,,,,
374487,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.1,,,,,,,,,,,,,
374606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.71,,,,,,,,,,,,,
401500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.28,,,,,,,,,,,,,
373322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.56,,,,,,,,,,,,,
373275,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.52,,,,,,,,,,,,,
401903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.31,,,,,,,,,,,,,
373435,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.78,,,,,,,,,,,,,
373403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.52,,,,,,,,,,,,,
401859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.01,,,,,,,,,,,,,
373358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.19,,,,,,,,,,,,,
401967,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.78,,,,,,,,,,,,,
373157,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.6,,,,,,,,,,,,,
153643,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.51,,,,,,,,,,,,,
373831,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.17,,,,,,,,,,,,,
373794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.76,,,,,,,,,,,,,
373763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.91,,,,,,,,,,,,,
373935,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.37,,,,,,,,,,,,,
373877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.01,,,,,,,,,,,,,
373554,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.19,,,,,,,,,,,,,
373509,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.96,,,,,,,,,,,,,
159811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.33,,,,,,,,,,,,,
390718,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.57,,,,,,,,,,,,,
373479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.99,,,,,,,,,,,,,
373700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.68,,,,,,,,,,,,,
401769,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.36,,,,,,,,,,,,,
390670,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.37,,,,,,,,,,,,,
373641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.3,,,,,,,,,,,,,
424783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.99,,,,,,,,,,,,,
398663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.36,,,,,,,,,,,,,
384453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.93,,,,,,,,,,,,,
384142,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.04,,,,,,,,,,,,,
387857,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.98,,,,,,,,,,,,,
384097,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.9,,,,,,,,,,,,,
384053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.58,,,,,,,,,,,,,
431633,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.51,,,,,,,,,,,,,
398709,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.27,,,,,,,,,,,,,
151841,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.28,,,,,,,,,,,,,
398499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.55,,,,,,,,,,,,,
384687,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.36,,,,,,,,,,,,,
384646,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.56,,,,,,,,,,,,,
384602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.97,,,,,,,,,,,,,
387717,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.16,,,,,,,,,,,,,
398949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.64,,,,,,,,,,,,,
383372,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.99,,,,,,,,,,,,,
397606,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.86,,,,,,,,,,,,,
398980,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.09,,,,,,,,,,,,,
388092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.37,,,,,,,,,,,,,
383499,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.84,,,,,,,,,,,,,
388044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.95,,,,,,,,,,,,,
98453,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.07,,,,,,,,,,,,,
383188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.4,,,,,,,,,,,,,
399025,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.31,,,,,,,,,,,,,
98407,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.17,,,,,,,,,,,,,
383827,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.46,,,,,,,,,,,,,
398830,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.81,,,,,,,,,,,,,
384010,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.4,,,,,,,,,,,,,
159068,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.75,,,,,,,,,,,,,
398794,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-55.69,,,,,,,,,,,,,
398777,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.17,,,,,,,,,,,,,
383966,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.84,,,,,,,,,,,,,
431958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.25,,,,,,,,,,,,,
383641,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.49,,,,,,,,,,,,,
398905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.37,,,,,,,,,,,,,
398874,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.91,,,,,,,,,,,,,
383686,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.58,,,,,,,,,,,,,
158890,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.35,,,,,,,,,,,,,
386137,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.65,,,,,,,,,,,,,
386092,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.8,,,,,,,,,,,,,
151929,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.86,,,,,,,,,,,,,
151968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.38,,,,,,,,,,,,,
44437,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.92,,,,,,,,,,,,,
385341,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.29,,,,,,,,,,,,,
158801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.24,,,,,,,,,,,,,
385470,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.6,,,,,,,,,,,,,
423325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.49,,,,,,,,,,,,,
244050,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.11,,,,,,,,,,,,,
385249,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.24,,,,,,,,,,,,,
151885,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.42,,,,,,,,,,,,,
385958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.11,,,,,,,,,,,,,
386048,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.6,,,,,,,,,,,,,
386003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.09,,,,,,,,,,,,,
138150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.23,,,,,,,,,,,,,
158933,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.4,,,,,,,,,,,,,
385755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.83,,,,,,,,,,,,,
399056,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.66,,,,,,,,,,,,,
380339,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.35,,,,,,,,,,,,,
380303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.0,,,,,,,,,,,,,
138590,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.14,,,,,,,,,,,,,
159321,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.79,,,,,,,,,,,,,
380361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.52,,,,,,,,,,,,,
380479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.52,,,,,,,,,,,,,
399799,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.0,,,,,,,,,,,,,
380418,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.23,,,,,,,,,,,,,
301949,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16.09,,,,,,,,,,,,,
380394,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.91,,,,,,,,,,,,,
298912,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.17,,,,,,,,,,,,,
380224,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.12,,,,,,,,,,,,,
380060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.46,,,,,,,,,,,,,
380014,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.66,,,,,,,,,,,,,
399931,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.38,,,,,,,,,,,,,
379970,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.96,,,,,,,,,,,,,
380191,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.51,,,,,,,,,,,,,
380155,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.95,,,,,,,,,,,,,
380119,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.86,,,,,,,,,,,,,
380854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.61,,,,,,,,,,,,,
399711,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.92,,,,,,,,,,,,,
399667,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.71,,,,,,,,,,,,,
399755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.86,,,,,,,,,,,,,
380593,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.15,,,,,,,,,,,,,
380570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.03,,,,,,,,,,,,,
380526,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.05,,,,,,,,,,,,,
380629,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.26,,,,,,,,,,,,,
380730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.37,,,,,,,,,,,,,
380699,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.62,,,,,,,,,,,,,
153196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.87,,,,,,,,,,,,,
380663,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.83,,,,,,,,,,,,,
380985,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.09,,,,,,,,,,,,,
424599,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.72,,,,,,,,,,,,,
379312,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.32,,,,,,,,,,,,,
379277,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.54,,,,,,,,,,,,,
152673,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.51,,,,,,,,,,,,,
379250,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.86,,,,,,,,,,,,,
379338,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.43,,,,,,,,,,,,,
379434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.4,,,,,,,,,,,,,
379389,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-59.68,,,,,,,,,,,,,
379358,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.66,,,,,,,,,,,,,
379085,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.94,,,,,,,,,,,,,
379052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-54.94,,,,,,,,,,,,,
379021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.79,,,,,,,,,,,,,
379194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.78,,,,,,,,,,,,,
400171,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.67,,,,,,,,,,,,,
111034,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.29,,,,,,,,,,,,,
379118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.89,,,,,,,,,,,,,
379795,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.91,,,,,,,,,,,,,
379757,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-53.57,,,,,,,,,,,,,
423462,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.63,,,,,,,,,,,,,
379923,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.3,,,,,,,,,,,,,
379877,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-35.82,,,,,,,,,,,,,
399968,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.13,,,,,,,,,,,,,
379557,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.23,,,,,,,,,,,,,
379525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-47.23,,,,,,,,,,,,,
379479,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.71,,,,,,,,,,,,,
379726,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.12,,,,,,,,,,,,,
379693,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.76,,,,,,,,,,,,,
400044,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.7,,,,,,,,,,,,,
153244,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.45,,,,,,,,,,,,,
379602,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.38,,,,,,,,,,,,,
379649,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.7,,,,,,,,,,,,,
382276,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.78,,,,,,,,,,,,,
399205,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.84,,,,,,,,,,,,,
431488,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.14,,,,,,,,,,,,,
153065,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.88,,,,,,,,,,,,,
382434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.97,,,,,,,,,,,,,
388350,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.59,,,,,,,,,,,,,
382232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-45.24,,,,,,,,,,,,,
382188,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.33,,,,,,,,,,,,,
399093,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.12,,,,,,,,,,,,,
382825,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.72,,,,,,,,,,,,,
382780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.09,,,,,,,,,,,,,
397560,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.08,,,,,,,,,,,,,
431532,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.03,,,,,,,,,,,,,
382577,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-38.22,,,,,,,,,,,,,
382556,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.02,,,,,,,,,,,,,
382525,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.81,,,,,,,,,,,,,
382622,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.49,,,,,,,,,,,,,
382666,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.15,,,,,,,,,,,,,
399541,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.38,,,,,,,,,,,,,
110881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.62,,,,,,,,,,,,,
388581,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.12,,,,,,,,,,,,,
424553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.84,,,,,,,,,,,,,
381082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.73,,,,,,,,,,,,,
381128,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.52,,,,,,,,,,,,,
381051,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.07,,,,,,,,,,,,,
110901,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.8,,,,,,,,,,,,,
153148,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-39.64,,,,,,,,,,,,,
399591,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-44.66,,,,,,,,,,,,,
153109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.44,,,,,,,,,,,,,
381812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.81,,,,,,,,,,,,,
299052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.32,,,,,,,,,,,,,
381607,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.76,,,,,,,,,,,,,
399463,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.23,,,,,,,,,,,,,
388537,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.88,,,,,,,,,,,,,
399431,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.78,,,,,,,,,,,,,
381730,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.64,,,,,,,,,,,,,
381652,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.09,,,,,,,,,,,,,
393958,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.8,,,,,,,,,,,,,
394004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.98,,,,,,,,,,,,,
308791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.88,,,,,,,,,,,,,
201480,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15.49,,,,,,,,,,,,,
393818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.85,,,,,,,,,,,,,
154330,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-28.37,,,,,,,,,,,,,
152361,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.78,,,,,,,,,,,,,
429749,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-32.95,,,,,,,,,,,,,
170936,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.63,,,,,,,,,,,,,
139828,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.62,,,,,,,,,,,,,
170905,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.74,,,,,,,,,,,,,
157484,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.17,,,,,,,,,,,,,
429625,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.55,,,,,,,,,,,,,
202209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.54,,,,,,,,,,,,,
393397,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.33,,,,,,,,,,,,,
420820,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.46,,,,,,,,,,,,,
370996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-42.86,,,,,,,,,,,,,
154252,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-40.93,,,,,,,,,,,,,
429910,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.09,,,,,,,,,,,,,
393303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.58,,,,,,,,,,,,,
393680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.03,,,,,,,,,,,,,
154292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-46.49,,,,,,,,,,,,,
393772,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.43,,,,,,,,,,,,,
393727,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.32,,,,,,,,,,,,,
393539,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-24.48,,,,,,,,,,,,,
157528,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.73,,,,,,,,,,,,,
425091,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.08,,,,,,,,,,,,,
179464,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-30.82,,,,,,,,,,,,,
363160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-41.17,,,,,,,,,,,,,
170865,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-31.14,,,,,,,,,,,,,
152278,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.24,,,,,,,,,,,,,
157436,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.87,,,,,,,,,,,,,
420196,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.4,,,,,,,,,,,,,
170420,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.3,,,,,,,,,,,,,
170441,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.48,,,,,,,,,,,,,
58045,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19.06,,,,,,,,,,,,,
154570,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-23.64,,,,,,,,,,,,,
128417,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12.58,,,,,,,,,,,,,
170047,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-37.64,,,,,,,,,,,,,
170072,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.79,,,,,,,,,,,,,
170147,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-25.24,,,,,,,,,,,,,
310434,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.92,,,,,,,,,,,,,
395286,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.12,,,,,,,,,,,,,
309512,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,,,,,,
203120,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,18.5,,,,,,,,,,,,,
154474,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-27.84,,,,,,,,,,,,,
152317,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-36.06,,,,,,,,,,,,,
429498,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-34.69,,,,,,,,,,,,,
360054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24.05,,,,,,,,,,,,,
170818,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-29.93,,,,,,,,,,,,,
150851,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-26.89,,,,,,,,,,,,,
170770,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-33.43,,,,,,,,,,,,,
